layer,token_type,kind,per_coord_mse,max_abs_error,cosine_sim,inner_product_bias,relative_error,mean_baseline_norm,runtime
14,all,K,10.869264093783109,32.28125,0.04887135867415724,-58.79982032134926,1.3834679334101134,76.0469720299031,lcpp-kv-4
14,all,V,9.669460724858904,151.012939453125,0.004324647482841309,0.5327038623123598,1.4756696534431655,55.30759928108756,lcpp-kv-4
14,vision,K,11.173886948598678,32.28125,0.04967726251511554,-115.67921711352459,1.3836085767918174,77.16503484394791,lcpp-kv-4
14,vision,V,9.507108411947236,151.012939453125,0.0036700630985200934,0.42147100490301626,1.4055523963873613,56.00866719720749,lcpp-kv-4
14,text,K,9.50798071132603,29.55029296875,0.04526997588487488,-13.611560547959916,1.3827300163631213,71.05062882964035,lcpp-kv-4
14,text,V,10.39497262318293,54.375,0.007249821450276746,-0.693963440172622,1.9342249759729269,52.17470203092664,lcpp-kv-4
15,all,K,32.67489128234947,64.2578125,0.08028717175078065,4.330131000543761,1.3647042227314419,133.54906137361812,lcpp-kv-4
15,all,V,8.380472494062388,21.83056640625,0.008317505071321864,0.2731527185160507,1.404758413293413,65.45474599071866,lcpp-kv-4
15,vision,K,33.7833032434124,64.2578125,0.0770546706076828,3.991106329377148,1.3659823600408891,135.91172641249972,lcpp-kv-4
15,vision,V,8.096620220965999,17.55224609375,0.010118959132273285,0.2545663879646276,1.4085385974935805,64.4045589231596,lcpp-kv-4
15,text,K,27.7216753313495,55.0,0.09473241123399917,2.06465358429407,1.357806053606294,122.99090198111594,lcpp-kv-4
15,text,V,9.648937339461884,21.83056640625,0.0002672572364452075,0.33728047702268554,1.390849746067604,70.14776944887325,lcpp-kv-4
16,all,K,10.18080302796177,33.36279296875,-0.009787999601169009,3.700845086376247,1.4266833237110403,71.5197382225044,lcpp-kv-4
16,all,V,11.67545287863237,24.615234375,-0.0269193041263357,0.4670157841891614,1.4325077699144444,75.86580393126037,lcpp-kv-4
16,vision,K,10.228869088661083,25.0,-0.00743272389826477,2.083749323955702,1.4259197662275072,71.73233609107764,lcpp-kv-4
16,vision,V,11.424461894506088,23.7978515625,-0.024691958844912733,0.26110251581176763,1.4312161502030036,75.26664040009116,lcpp-kv-4
16,text,K,9.966007819211717,33.36279296875,-0.020313137898522335,0.940755003279296,1.4302012519579763,70.56969149731773,lcpp-kv-4
16,text,V,12.797068838946709,24.615234375,-0.036872753352694576,-0.2948370844875089,1.4376956256417572,78.5433159611728,lcpp-kv-4
17,all,K,16.819781173233036,55.78515625,-0.02649321909963034,-8.423729910766196,1.4364541920395653,90.99783451271674,lcpp-kv-4
17,all,V,29.97987646057176,50.958984375,0.005249809496683152,-1.7034879259786195,1.4085905245262202,123.64648020576904,lcpp-kv-4
17,vision,K,17.275347689544805,55.78515625,-0.025846123173124128,-7.290233713729535,1.436189490727157,92.29379423749558,lcpp-kv-4
17,vision,V,29.483113526263274,50.958984375,0.007591350214669388,-3.431022015400533,1.407707811793954,122.98260616995779,lcpp-kv-4
17,text,K,14.783968303464821,46.6298828125,-0.029384929021204948,22.89400158195662,1.4378387959666532,85.20651449261135,lcpp-kv-4
17,text,V,32.19978582326284,36.0244140625,-0.0052139505868178445,0.15039359076807493,1.4122197178151035,126.61316730330051,lcpp-kv-4
18,all,K,9.737541899276582,29.28515625,-0.00091159152801539,1.3535018124711062,1.4161277793563232,70.49032392996415,lcpp-kv-4
18,all,V,31.323405727150988,40.87109375,-0.0102342461814979,0.34056693069994004,1.422856551829061,124.82159936520867,lcpp-kv-4
18,vision,K,9.699858301813885,22.00390625,0.0010999178533741142,1.1736155070786694,1.414609151638282,70.43468250311915,lcpp-kv-4
18,vision,V,29.66740156412116,38.267578125,-0.01040410151286193,-0.06705838474332854,1.4240209987408927,121.88161532196918,lcpp-kv-4
18,text,K,9.905940475438006,29.28515625,-0.009900524076099738,6.105846192400902,1.4228309639015135,70.73897155617763,lcpp-kv-4
18,text,V,38.72367433069056,40.87109375,-0.009475205169464901,-4.6646741356718895,1.4188914214559005,137.9596530584351,lcpp-kv-4
19,all,K,10.646847797506895,32.558837890625,-0.03884642901519505,3.5369392859497264,1.4442282433509013,72.23495103539271,lcpp-kv-4
19,all,V,57.90358244485164,55.44140625,-0.015194538929559706,-1.6225927554499748,1.4283743519453818,168.9685928282117,lcpp-kv-4
19,vision,K,10.737871474461496,27.2734375,-0.03628915053616789,1.0179386064319584,1.4424538907973057,72.63350621944473,lcpp-kv-4
19,vision,V,56.991948966199914,55.44140625,-0.01765204112728199,-1.3195967974630738,1.4328592446487598,167.51010314510367,lcpp-kv-4
19,text,K,10.240085741116026,32.558837890625,-0.05027426721834766,0.1414658288064721,1.4526309434987619,70.45390755666031,lcpp-kv-4
19,text,V,61.977444552576564,42.51171875,-0.0042125759834882506,-4.304295042978586,1.4103770534204583,175.4862185996009,lcpp-kv-4
20,all,K,11.079632255364544,30.2900390625,0.025751599735443255,2.265278319214739,1.3998214800077864,76.01215969032108,lcpp-kv-4
20,all,V,105.37892447298874,72.1875,0.002995775005083157,0.295366284105672,1.420353892875513,227.69880043195997,lcpp-kv-4
20,vision,K,11.102931731666116,30.2900390625,0.030890834017197746,2.7671153842708596,1.3960860841489355,76.30525387179576,lcpp-kv-4
20,vision,V,108.36097398982946,72.1875,-0.0007257894732697049,0.36324232934406525,1.424047986179164,230.47059038982644,lcpp-kv-4
20,text,K,10.975512720641895,28.529296875,0.0027856465388528375,0.7434028462468913,1.4170900204995147,74.70239506685616,lcpp-kv-4
20,text,V,92.05289069460676,67.578125,0.01962651626772251,0.1419444843736552,1.4013838348343521,215.3123640577441,lcpp-kv-4
21,all,K,10.65005059843667,38.03125,0.02922495021230455,1.5865078900588376,1.3978263983789403,74.53539545461683,lcpp-kv-4
21,all,V,186.07034742840187,107.59765625,-0.0027568451270719536,1.3596482556402498,1.4217842281196547,302.00388263467016,lcpp-kv-4
21,vision,K,10.724065527919109,33.3310546875,0.030868385585876876,2.4184803535149846,1.3962709936754656,74.90530053745292,lcpp-kv-4
21,vision,V,195.17528557971644,107.59765625,-0.0012551922508912082,1.2016712910283402,1.422243528282883,310.07548281578545,lcpp-kv-4
21,text,K,10.319296382312015,38.03125,0.021880848386653242,-0.19242073419302821,1.405118492875536,72.88238211569313,lcpp-kv-4
21,text,V,145.38265506471492,71.92578125,-0.009467356417504659,2.2615683990439615,1.4190380745993851,265.9339193253111,lcpp-kv-4
22,all,K,7.515331556474724,23.679443359375,0.004532336993010871,0.7583901536359863,1.4129627266887679,62.04437617078679,lcpp-kv-4
22,all,V,237.46131407614197,119.40625,0.0019280600021881567,-3.5815037176029656,1.4170594287675606,342.89061310599914,lcpp-kv-4
22,vision,K,7.492794225122698,21.6015625,-0.00042676995287258614,0.6982123485185507,1.4160490725688943,61.82965985918986,lcpp-kv-4
22,vision,V,248.35139168688568,119.40625,0.006481393198619393,-4.490958925438969,1.4166416854147816,351.87680454994614,lcpp-kv-4
22,text,K,7.61604525595409,23.679443359375,0.02669334615742757,1.1906522968434312,1.399629281020497,63.003889688235596,lcpp-kv-4
22,text,V,188.796279753131,89.3671875,-0.018419647719363923,-0.8859589113939336,1.419522585508351,302.733570090861,lcpp-kv-4
23,all,K,14.456473038608289,38.28125,0.005481265097706478,4.558958742268631,1.40970729396051,86.25191591732755,lcpp-kv-4
23,all,V,295.5690203220109,127.9375,0.01110070941627978,3.401028175319956,1.4192334432661429,379.3995504464312,lcpp-kv-4
23,vision,K,14.368085509022936,36.9072265625,0.005671511340769895,6.958333357922264,1.409154205605084,86.03320662397392,lcpp-kv-4
23,vision,V,312.00060934621166,127.9375,0.008072831438486581,1.6216085635937643,1.423223655237004,389.8089484043638,lcpp-kv-4
23,text,K,14.851454811442842,38.28125,0.00463110219901684,1.7745295805261025,1.4121059804458824,87.22927307200152,lcpp-kv-4
23,text,V,222.1403568701137,89.59375,0.024631539129543127,-1.192871953348515,1.3949329816712244,332.8825533219202,lcpp-kv-4
24,all,K,19.632467207810443,58.40625,8.184306327225078e-05,4.434052888379038,1.4111328402352576,100.32046818525582,lcpp-kv-4
24,all,V,481.32140204835844,178.4375,0.008203872796093898,-1.5651564243914062,1.421112045252051,482.4325184708498,lcpp-kv-4
24,vision,K,19.437021597810862,35.6083984375,0.0033113137728801277,11.922638657315412,1.408709849990416,100.02354570385103,lcpp-kv-4
24,vision,V,506.78795942774974,178.4375,0.0062707552438518496,-1.1778909470602728,1.4249531278049563,495.23945961055546,lcpp-kv-4
24,text,K,20.50586477749605,58.40625,-0.014349854170287946,0.20457029621578626,1.4215366244777743,101.64734052403338,lcpp-kv-4
24,text,V,367.51772375920376,105.3125,0.016842491857675557,1.310670361271222,1.3981090525317093,425.20150025279065,lcpp-kv-4
25,all,K,14.999122522486074,38.12890625,0.02650507763623465,-0.07786571326379141,1.3913146698135845,88.8284180234788,lcpp-kv-4
25,all,V,715.748247236406,183.375,-0.004633816991165252,1.3534962955661713,1.42766925967274,582.2650927286894,lcpp-kv-4
25,vision,K,14.830700529487283,30.0546875,0.031301250585730946,-0.4991038455862827,1.3872337332878417,88.65208482178616,lcpp-kv-4
25,vision,V,759.0937542115013,183.375,-0.007666620129431098,2.07174372501434,1.431646761483449,600.5800223462013,lcpp-kv-4
25,text,K,15.751758303699422,38.12890625,0.005072179768173089,-2.3553330463658,1.4088882727928866,89.61640701854276,lcpp-kv-4
25,text,V,522.0480129414484,144.5,0.008919022032960248,-0.09556889021265338,1.40260729371105,500.4202510004328,lcpp-kv-4
26,all,K,10.076536057502587,38.0634765625,-0.04142847177551957,-0.801327496267838,1.4407262277262733,70.3902617035337,lcpp-kv-4
26,all,V,696.6747354507471,159.84375,0.004134770042077897,-0.5452643430035944,1.420252220416775,578.2974825186224,lcpp-kv-4
26,vision,K,10.014626001356001,20.83203125,-0.04382713797440554,-0.8458994270713017,1.4426536433096304,70.11037615828882,lcpp-kv-4
26,vision,V,741.2537316653485,149.9375,0.003228198440996241,-0.41946129787329905,1.4224625681057417,599.1148793710721,lcpp-kv-4
26,text,K,10.353196620907632,38.0634765625,-0.03070943219924788,-0.5392620634676476,1.432482740119028,71.64100023384677,lcpp-kv-4
26,text,V,497.46234611674777,159.84375,0.008186011884411544,-6.428304634645831,1.4057922230927467,485.2697403342377,lcpp-kv-4
27,all,K,23.744623617148875,52.52294921875,-0.09517171238900941,0.6340103807895643,1.4862348171131112,104.58210065768309,lcpp-kv-4
27,all,V,301.92163675956346,125.1796875,0.0007212554855102098,0.4266061862971398,1.4292984135875628,378.73972720532896,lcpp-kv-4
27,vision,K,24.66329902829963,52.52294921875,-0.09652599611935006,0.6635214495248145,1.4879312635492836,106.60655879694744,lcpp-kv-4
27,vision,V,298.28557085671156,125.1796875,0.008489591603144327,0.9129937848561209,1.4236669880407948,378.69621287547295,lcpp-kv-4
27,text,K,19.639292873568937,45.93408203125,-0.0891197569690495,0.5008862473759691,1.4768209755202202,95.53530334784537,lcpp-kv-4
27,text,V,318.1703062629331,107.7890625,-0.033993496540167256,-0.4681665270577635,1.4536392047614994,378.9341818668735,lcpp-kv-4
0,all,K,1461.503679162172,498.169921875,-0.05650884775733336,108.06493413295661,1.454044078847915,831.4547057174791,lcpp-kv-8
0,all,V,0.02272226604087971,1.5317230224609375,0.002804022994386853,-0.4835947018294157,1.4147091277572261,3.362936752741633,lcpp-kv-8
0,vision,K,1616.7908381453615,498.169921875,-0.05762823946838842,141.20922088392766,1.454455511855589,881.7805652249286,lcpp-kv-8
0,vision,V,0.01935348533886335,0.9495296478271484,0.002630637302311168,-0.4410011310661087,1.4141704680794147,3.1392591154573335,lcpp-kv-8
0,text,K,767.5641874560437,423.7724609375,-0.05150656604855602,45.994581849555345,1.4501883197777736,606.5610210435647,lcpp-kv-8
0,text,V,0.03777650480301531,1.5317230224609375,0.0035788403058500708,2.58297587022973,1.4159446617043465,4.3624961943558525,lcpp-kv-8
1,all,K,121.93052963879155,147.9921875,-0.09211397821941404,0.23374991965792832,1.4781271461082295,238.65204654679826,lcpp-kv-8
1,all,V,0.03832979634222561,1.44915771484375,0.0031826918674960824,-0.37240253397006845,1.4119995919991226,4.41774393272478,lcpp-kv-8
1,vision,K,120.76690241602938,147.9921875,-0.08873428317728178,0.2112031156991962,1.475765936450434,237.8437360927979,lcpp-kv-8
1,vision,V,0.039065989980166874,1.3685741424560547,0.0013715652929383502,-0.8080705983410115,1.4135007733754597,4.464419398237962,lcpp-kv-8
1,text,K,127.13048879050997,146.2838134765625,-0.10721699043894256,0.3490128129172554,1.4882783237604686,242.26418388811237,lcpp-kv-8
1,text,V,0.035039931022675566,1.44915771484375,0.011276163747550947,0.6280974711200974,1.404591026304837,4.209162946212743,lcpp-kv-8
2,all,K,144.61719568468303,166.217041015625,0.08738045333666969,-0.06862463678898639,1.351954758705849,283.27865605858017,lcpp-kv-8
2,all,V,0.070284380689576,3.2479705810546875,-0.022144291652253796,-1.5430492402992138,1.4327382527317114,5.852811757514644,lcpp-kv-8
2,vision,K,150.94586768248823,166.217041015625,0.08397072059525332,-0.05041878855016347,1.354015349172687,289.25683502878957,lcpp-kv-8
2,vision,V,0.07156341254435829,1.5380630493164062,-0.027277332268243897,-1.6742954867320947,1.4378874671003732,5.905540429364565,lcpp-kv-8
2,text,K,116.33594269449097,153.406494140625,0.10261769652487412,-0.16327809042779695,1.3401896739877683,256.563668785457,lcpp-kv-8
2,text,V,0.06456870708851772,3.2479705810546875,0.00079398360045199,-0.2670762416455917,1.4080261898241138,5.617180505185311,lcpp-kv-8
3,all,K,49.242068244273945,86.18798828125,0.07274620822386384,1.3299536531222074,1.3611359713520528,164.37143544923094,lcpp-kv-8
3,all,V,0.34686900805633447,3.9782485961914062,-0.007721682632306216,8.873681049006723,1.4215666190335805,13.148797385821425,lcpp-kv-8
3,vision,K,48.97629652379641,86.18798828125,0.07526564399340104,1.3839781293378053,1.359652766493265,164.34758380398813,lcpp-kv-8
3,vision,V,0.34366910066252343,3.9782485961914062,-0.00385691962181436,101.1190254394201,1.419377212410727,13.140136459630332,lcpp-kv-8
3,text,K,50.429735620157956,84.5008544921875,0.061487479628744506,1.1273068204352075,1.367629728856114,164.4780224889099,lcpp-kv-8
3,text,V,0.36116859422242764,3.6268386840820312,-0.024992342335441696,-1.6757985582846509,1.4309909239543548,13.187500899737882,lcpp-kv-8
4,all,K,92.67403708053564,108.16162109375,0.0617884814376184,-0.5926014305575497,1.3698304405033084,224.0754525339275,lcpp-kv-8
4,all,V,0.3479224005754482,4.073539733886719,-0.010526009144350541,-0.5381748225964174,1.422779690260231,13.14228177914073,lcpp-kv-8
4,vision,K,90.60260938785645,91.6661376953125,0.058788617440311816,-0.5734093355234123,1.3721701643572661,221.5333046797745,lcpp-kv-8
4,vision,V,0.3524328411613501,4.073539733886719,-0.01138210609098346,-0.15230914436594709,1.4232556769658489,13.238160442705421,lcpp-kv-8
4,text,K,101.9307295821958,108.16162109375,0.07519412367558212,-0.7203583638791846,1.36065359662974,235.43567575717384,lcpp-kv-8
4,text,V,0.32776636920719937,3.6011505126953125,-0.006700325914084687,1.010270559160104,1.4204991915634941,12.713824001336015,lcpp-kv-8
5,all,K,87.29541580368576,108.304931640625,0.04512465622260553,-0.35521876817666864,1.3806544128903153,214.73099413082778,lcpp-kv-8
5,all,V,0.46586805602998993,5.0041351318359375,-0.012998359761753868,0.39955883833631123,1.4268881354030545,15.076502581278557,lcpp-kv-8
5,vision,K,81.983635146609,108.304931640625,0.0466169929402875,-0.1810410380295832,1.3800694018328346,208.94394934409257,lcpp-kv-8
5,vision,V,0.4741888186663948,5.0041351318359375,-0.015339372838394231,0.21989347547867127,1.4291680498913049,15.195819976005676,lcpp-kv-8
5,text,K,111.03243561499741,101.177734375,0.03845577651546425,-1.8282724887809163,1.3825900149482286,240.5918505215509,lcpp-kv-8
5,text,V,0.4286846479985555,3.7345123291015625,-0.0025369575755172535,-0.06022808560858923,1.4157764005065467,14.543302973591729,lcpp-kv-8
6,all,K,53.0261916817328,94.92962646484375,-0.04399866511971684,0.4594240838565944,1.445103696497806,160.96594447522705,lcpp-kv-8
6,all,V,0.331402089709632,4.064933776855469,-0.02010162488341784,-3.644166091350679,1.4281125257474114,12.747310873086558,lcpp-kv-8
6,vision,K,53.188580472732696,94.92962646484375,-0.04337625389492888,0.3860797108000318,1.4446885617553566,161.2563031494991,lcpp-kv-8
6,vision,V,0.3318342790828466,4.064933776855469,-0.027109854495782865,-4.773531059614795,1.433862191460157,12.726296482887308,lcpp-kv-8
